CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,Cluster,CustomerSegment
13410.0,2011-11-15 15:33:00,23,5,1003.06,0,Regular Customers
13411.0,2011-08-24 13:57:00,106,1,213.55,0,Regular Customers
13414.0,2011-07-29 11:45:00,133,3,1390.5,0,Regular Customers
13416.0,2011-10-27 08:56:00,43,2,712.5,0,Regular Customers
13417.0,2011-12-05 08:49:00,4,2,640.83,0,Regular Customers
13418.0,2011-11-28 10:23:00,11,18,6127.43,3,Potential Loyal Customers
13419.0,2011-10-07 12:49:00,63,1,221.06,0,Regular Customers
13420.0,2011-07-13 08:48:00,149,2,159.85,1,Inactive Customers
13421.0,2011-10-30 14:21:00,39,2,1851.08,0,Regular Customers
13422.0,2011-10-06 13:42:00,63,1,2626.3,0,Regular Customers
13425.0,2011-08-23 17:13:00,107,3,1624.21,0,Regular Customers
13426.0,2011-12-09 08:59:00,0,10,3641.32,0,Regular Customers
13427.0,2011-11-20 13:02:00,18,3,582.6,0,Regular Customers
13428.0,2011-11-29 14:20:00,9,1,218.47,0,Regular Customers
13429.0,2011-11-29 09:10:00,10,4,1006.8,0,Regular Customers
13430.0,2011-11-21 08:19:00,18,2,679.45,0,Regular Customers
13431.0,2011-10-03 13:49:00,66,2,1269.1,0,Regular Customers
13434.0,2011-09-26 14:30:00,73,2,534.24,0,Regular Customers
13435.0,2011-12-04 14:45:00,4,7,3809.8900000000003,0,Regular Customers
13436.0,2011-12-08 10:33:00,1,1,196.89,0,Regular Customers
13437.0,2011-11-25 14:00:00,13,7,3408.06,0,Regular Customers
13439.0,2011-03-29 14:20:00,254,1,283.71,1,Inactive Customers
13441.0,2011-09-09 09:38:00,91,1,296.64,0,Regular Customers
13447.0,2011-11-16 13:38:00,22,3,1129.14,0,Regular Customers
13448.0,2011-11-23 12:33:00,16,6,3539.37,0,Regular Customers
13449.0,2011-11-16 08:28:00,23,1,291.88,0,Regular Customers
13450.0,2011-11-13 11:54:00,26,6,2043.7199999999998,0,Regular Customers
13451.0,2011-11-13 15:58:00,25,5,2976.15,0,Regular Customers
13452.0,2011-03-25 14:19:00,258,2,590.0,1,Inactive Customers
13453.0,2011-06-27 09:34:00,165,2,356.97999999999996,1,Inactive Customers
13455.0,2011-11-15 11:21:00,24,2,1058.34,0,Regular Customers
13456.0,2011-11-22 09:18:00,17,6,1766.72,0,Regular Customers
13458.0,2011-12-02 15:29:00,6,14,9646.57,3,Potential Loyal Customers
13460.0,2011-11-10 17:17:00,28,2,183.44,0,Regular Customers
13461.0,2011-11-01 09:01:00,38,3,1445.0,0,Regular Customers
13462.0,2011-04-01 11:20:00,252,1,151.5,1,Inactive Customers
13464.0,2011-10-12 15:01:00,57,1,674.68,0,Regular Customers
13466.0,2011-06-08 16:39:00,183,1,307.9,1,Inactive Customers
13467.0,2011-11-29 10:01:00,10,2,1083.71,0,Regular Customers
13468.0,2011-12-08 10:39:00,1,37,5704.97,3,Potential Loyal Customers
13470.0,2011-09-01 14:57:00,98,2,165.0,0,Regular Customers
13471.0,2011-12-08 15:44:00,0,4,2531.58,0,Regular Customers
13473.0,2011-10-10 11:20:00,60,2,422.64,0,Regular Customers
13474.0,2011-04-17 13:53:00,235,1,229.59,1,Inactive Customers
13475.0,2011-06-01 13:52:00,190,4,1431.78,1,Inactive Customers
13476.0,2011-06-14 12:00:00,178,2,1238.47,1,Inactive Customers
13477.0,2011-11-02 12:04:00,37,6,1454.58,0,Regular Customers
13479.0,2011-05-23 10:45:00,200,2,300.95,1,Inactive Customers
13481.0,2011-10-25 09:07:00,45,5,1804.56,0,Regular Customers
13482.0,2011-04-21 17:03:00,231,1,184.64,1,Inactive Customers
13483.0,2011-10-05 11:53:00,65,1,140.34,0,Regular Customers
13484.0,2011-04-12 16:30:00,240,1,313.8,1,Inactive Customers
13485.0,2011-04-20 13:58:00,232,1,454.24,1,Inactive Customers
13486.0,2011-09-22 13:13:00,77,3,1122.41,0,Regular Customers
13487.0,2011-10-13 12:07:00,57,3,575.4,0,Regular Customers
13488.0,2011-11-22 14:41:00,16,13,8968.31,3,Potential Loyal Customers
13489.0,2011-08-26 13:16:00,104,4,449.52,0,Regular Customers
13491.0,2011-10-19 08:32:00,51,10,1215.82,0,Regular Customers
13492.0,2011-07-26 14:25:00,135,3,1269.84,0,Regular Customers
13493.0,2011-03-09 15:35:00,274,2,618.63,1,Inactive Customers
13494.0,2011-02-01 11:58:00,311,1,316.26000000000005,1,Inactive Customers
13495.0,2011-12-02 11:21:00,7,5,2044.8700000000001,0,Regular Customers
13496.0,2011-11-29 10:58:00,10,2,653.33,0,Regular Customers
13497.0,2011-03-02 09:04:00,282,2,348.05,1,Inactive Customers
13499.0,2011-11-22 11:21:00,17,5,1159.11,0,Regular Customers
13500.0,2011-11-16 15:35:00,22,3,1166.77,0,Regular Customers
13501.0,2011-02-24 18:59:00,287,1,1340.32,1,Inactive Customers
13502.0,2011-11-23 10:39:00,16,3,292.0,0,Regular Customers
13503.0,2011-09-29 13:23:00,70,1,216.85,0,Regular Customers
13504.0,2011-10-06 13:20:00,63,1,295.93,0,Regular Customers
13505.0,2011-09-28 11:56:00,72,4,4393.63,0,Regular Customers
13506.0,2011-01-27 13:53:00,315,2,458.52,1,Inactive Customers
13507.0,2011-12-06 13:13:00,2,4,2479.16,0,Regular Customers
13508.0,2011-04-10 11:58:00,243,1,110.97,1,Inactive Customers
13509.0,2011-12-01 10:10:00,8,7,979.72,0,Regular Customers
13510.0,2011-12-08 13:46:00,0,4,1791.56,0,Regular Customers
13512.0,2011-03-24 10:03:00,260,1,251.21,1,Inactive Customers
13513.0,2011-08-05 11:50:00,126,1,205.1,0,Regular Customers
13514.0,2011-09-27 09:39:00,73,1,152.20000000000002,0,Regular Customers
13515.0,2011-09-28 11:26:00,72,4,891.12,0,Regular Customers
13516.0,2011-11-18 13:15:00,20,3,1389.41,0,Regular Customers
13517.0,2011-10-11 11:43:00,59,3,2128.42,0,Regular Customers
13518.0,2011-09-15 10:29:00,85,1,659.4399999999999,0,Regular Customers
13519.0,2011-09-22 18:24:00,77,1,122.75,0,Regular Customers
13520.0,2011-10-12 10:20:00,58,6,3624.35,0,Regular Customers
13521.0,2011-12-08 13:50:00,0,3,1093.65,0,Regular Customers
13522.0,2011-11-09 15:11:00,29,1,125.80000000000001,0,Regular Customers
13523.0,2011-11-06 15:11:00,32,5,3964.88,0,Regular Customers
13524.0,2011-10-30 12:34:00,40,5,680.1800000000001,0,Regular Customers
13525.0,2011-11-25 12:01:00,14,2,628.78,0,Regular Customers
13527.0,2011-11-06 12:04:00,33,7,2287.51,0,Regular Customers
13529.0,2011-09-22 09:15:00,78,2,307.76,0,Regular Customers
13531.0,2011-05-18 16:56:00,204,2,483.8,1,Inactive Customers
13532.0,2011-11-06 12:25:00,33,1,210.31,0,Regular Customers
13533.0,2011-06-10 11:54:00,182,3,270.79,1,Inactive Customers
13534.0,2011-12-07 14:52:00,1,25,5870.08,3,Potential Loyal Customers
13536.0,2011-12-08 16:38:00,0,7,3448.29,0,Regular Customers
13538.0,2011-10-27 16:34:00,42,7,1280.85,0,Regular Customers
13539.0,2011-09-15 10:18:00,85,3,631.34,0,Regular Customers
13544.0,2011-10-31 11:57:00,39,2,291.41,0,Regular Customers
13546.0,2011-11-27 14:50:00,11,3,626.99,0,Regular Customers
13548.0,2011-09-04 14:50:00,95,2,682.41,0,Regular Customers
13549.0,2011-11-14 09:20:00,25,7,918.2,0,Regular Customers
13551.0,2011-01-24 14:46:00,318,1,91.80000000000001,1,Inactive Customers
13552.0,2011-10-04 15:19:00,65,12,3740.07,0,Regular Customers
13555.0,2011-09-27 12:36:00,73,4,4149.28,0,Regular Customers
13557.0,2011-11-11 15:24:00,27,2,584.06,0,Regular Customers
13558.0,2011-12-04 11:24:00,5,4,605.06,0,Regular Customers
13560.0,2011-12-02 13:11:00,6,1,174.37,0,Regular Customers
13561.0,2011-05-08 12:39:00,215,1,141.85999999999999,1,Inactive Customers
13562.0,2011-09-19 10:51:00,81,3,1799.33,0,Regular Customers
13563.0,2011-09-16 14:45:00,83,2,777.53,0,Regular Customers
13564.0,2011-07-18 14:33:00,143,3,1749.02,0,Regular Customers
13565.0,2011-11-20 14:33:00,18,2,240.22,0,Regular Customers
13566.0,2011-10-30 11:59:00,40,2,874.71,0,Regular Customers
13568.0,2011-06-19 14:42:00,172,1,192.85,1,Inactive Customers
13569.0,2011-11-22 13:07:00,16,2,373.75,0,Regular Customers
13570.0,2011-04-10 13:36:00,242,1,239.49,1,Inactive Customers
13571.0,2011-11-27 10:47:00,12,12,2092.32,0,Regular Customers
13572.0,2011-05-18 11:59:00,205,1,1384.25,1,Inactive Customers
13573.0,2011-10-20 14:33:00,49,2,294.4,0,Regular Customers
13575.0,2011-11-16 13:14:00,22,5,732.0699999999999,0,Regular Customers
13576.0,2011-11-29 15:34:00,9,18,6717.34,3,Potential Loyal Customers
13577.0,2011-11-14 15:19:00,24,4,1687.6000000000001,0,Regular Customers
13579.0,2011-11-25 08:41:00,14,2,467.04,0,Regular Customers
13581.0,2011-02-03 14:41:00,308,1,118.0,1,Inactive Customers
13583.0,2011-07-07 10:40:00,155,1,781.03,1,Inactive Customers
13584.0,2011-02-06 12:49:00,306,1,142.4,1,Inactive Customers
13587.0,2011-10-07 12:31:00,63,1,712.4,0,Regular Customers
13588.0,2011-11-24 10:42:00,15,9,2478.95,0,Regular Customers
13589.0,2011-11-25 12:10:00,14,2,379.65,0,Regular Customers
13590.0,2011-11-28 12:54:00,10,6,1981.92,0,Regular Customers
13591.0,2011-10-06 12:26:00,64,3,1117.13,0,Regular Customers
13592.0,2011-11-04 09:49:00,35,4,247.95999999999998,0,Regular Customers
13593.0,2011-08-23 13:35:00,107,5,2037.0800000000002,0,Regular Customers
13594.0,2011-10-18 10:19:00,52,1,396.97,0,Regular Customers
13596.0,2011-12-04 12:01:00,5,2,697.04,0,Regular Customers
13598.0,2011-10-23 14:28:00,46,1,180.17000000000002,0,Regular Customers
13599.0,2011-12-08 16:10:00,0,21,5153.67,3,Potential Loyal Customers
13600.0,2011-01-31 15:27:00,311,1,219.52,1,Inactive Customers
13601.0,2011-10-25 17:31:00,44,2,693.32,0,Regular Customers
13602.0,2011-10-06 11:47:00,64,1,428.89,0,Regular Customers
13603.0,2011-11-13 15:57:00,25,1,164.34,0,Regular Customers
13606.0,2011-11-10 17:46:00,28,3,280.53999999999996,0,Regular Customers
13607.0,2011-10-30 16:17:00,39,1,678.01,0,Regular Customers
13610.0,2011-11-27 15:38:00,11,7,1131.88,0,Regular Customers
13611.0,2011-09-11 14:51:00,88,3,1171.8,0,Regular Customers
13614.0,2011-11-15 14:47:00,23,4,1610.46,0,Regular Customers
13615.0,2011-01-25 08:21:00,318,1,417.69,1,Inactive Customers
13617.0,2011-10-30 13:50:00,39,3,544.18,0,Regular Customers
13618.0,2011-06-19 11:09:00,173,1,177.34,1,Inactive Customers
13621.0,2011-08-15 08:26:00,116,1,213.85,0,Regular Customers
13623.0,2011-11-09 12:00:00,30,5,747.78,0,Regular Customers
13626.0,2011-04-01 10:05:00,252,1,257.23,1,Inactive Customers
13627.0,2011-10-11 14:20:00,58,5,1638.47,0,Regular Customers
13629.0,2011-11-16 13:21:00,22,11,7792.36,0,Regular Customers
13630.0,2011-12-04 15:16:00,4,7,2031.78,0,Regular Customers
13631.0,2011-09-01 09:57:00,99,11,3070.42,0,Regular Customers
13632.0,2011-11-15 10:51:00,24,5,2121.27,0,Regular Customers
13634.0,2011-11-06 13:40:00,32,5,1575.16,0,Regular Customers
13635.0,2011-10-03 10:55:00,67,1,1071.03,0,Regular Customers
13636.0,2011-11-03 10:30:00,36,5,949.12,0,Regular Customers
13637.0,2011-10-18 13:32:00,51,3,810.5,0,Regular Customers
13638.0,2011-11-24 10:38:00,15,1,122.64,0,Regular Customers
13639.0,2011-09-26 13:36:00,73,1,1033.34,0,Regular Customers
13642.0,2011-05-08 12:34:00,215,1,354.8,1,Inactive Customers
13643.0,2011-11-08 15:37:00,30,3,519.44,0,Regular Customers
13644.0,2011-11-23 14:07:00,15,4,2624.26,0,Regular Customers
13645.0,2011-08-11 16:11:00,119,1,252.1,0,Regular Customers
13647.0,2011-11-30 12:00:00,9,4,1678.1200000000001,0,Regular Customers
13649.0,2011-03-28 11:51:00,256,2,346.6,1,Inactive Customers
13650.0,2011-11-23 12:22:00,16,6,1836.34,0,Regular Customers
13651.0,2011-11-04 14:59:00,34,2,94.2,0,Regular Customers
13652.0,2011-10-25 08:51:00,45,3,1095.08,0,Regular Customers
13654.0,2011-10-27 16:24:00,42,6,2707.33,0,Regular Customers
13655.0,2011-08-17 14:25:00,113,2,932.97,0,Regular Customers
13656.0,2011-06-28 10:31:00,164,2,379.65,1,Inactive Customers
13657.0,2011-11-29 12:32:00,10,2,382.14,0,Regular Customers
13658.0,2011-11-30 10:13:00,9,5,2639.17,0,Regular Customers
13659.0,2011-05-18 12:37:00,205,2,1573.2,1,Inactive Customers
13662.0,2011-09-15 12:04:00,85,3,897.76,0,Regular Customers
13663.0,2011-06-13 15:44:00,178,1,189.47,1,Inactive Customers
13666.0,2011-10-10 15:39:00,59,3,84.65,0,Regular Customers
13667.0,2011-07-13 15:42:00,148,1,305.02,1,Inactive Customers
13668.0,2011-12-07 12:11:00,2,21,6363.59,3,Potential Loyal Customers
13669.0,2011-10-20 09:32:00,50,2,218.55,0,Regular Customers
13670.0,2011-09-25 15:25:00,74,1,349.7,0,Regular Customers
13672.0,2011-02-11 13:53:00,300,2,186.39000000000001,1,Inactive Customers
13673.0,2011-11-21 12:11:00,18,2,396.92,0,Regular Customers
13675.0,2011-07-11 12:57:00,150,2,486.82000000000005,1,Inactive Customers
13678.0,2011-07-11 10:14:00,151,1,232.6,1,Inactive Customers
13680.0,2011-12-08 13:47:00,0,4,3722.42,0,Regular Customers
13681.0,2011-11-22 11:13:00,17,4,827.83,0,Regular Customers
13682.0,2011-06-05 14:06:00,186,1,59.5,1,Inactive Customers
13684.0,2011-02-27 10:13:00,285,1,67.23,1,Inactive Customers
13685.0,2011-12-07 11:41:00,2,7,3119.44,0,Regular Customers
13686.0,2011-06-10 09:10:00,182,1,72.0,1,Inactive Customers
13689.0,2011-10-07 13:21:00,62,1,910.0,0,Regular Customers
13690.0,2011-10-11 15:03:00,58,1,172.25,0,Regular Customers
13692.0,2011-11-15 11:17:00,24,3,1488.32,0,Regular Customers
13694.0,2011-12-06 09:32:00,3,50,65039.62,3,Potential Loyal Customers
13695.0,2011-11-08 14:26:00,30,15,2504.13,0,Regular Customers
13697.0,2011-11-01 09:14:00,38,1,151.29999999999998,0,Regular Customers
13699.0,2011-07-07 16:51:00,154,1,308.58000000000004,1,Inactive Customers
13700.0,2011-11-13 13:00:00,25,10,2265.12,0,Regular Customers
13703.0,2011-01-25 13:10:00,317,1,99.5,1,Inactive Customers
13704.0,2011-12-04 15:13:00,4,9,2308.06,0,Regular Customers
13705.0,2011-12-02 12:32:00,7,3,711.86,0,Regular Customers
13706.0,2011-02-10 09:21:00,302,1,330.79,1,Inactive Customers
13707.0,2011-03-17 18:03:00,266,2,806.41,1,Inactive Customers
13708.0,2011-03-13 13:46:00,270,1,296.88,1,Inactive Customers
13709.0,2011-12-06 10:28:00,3,13,6328.05,0,Regular Customers
13710.0,2011-11-08 08:16:00,31,1,180.48,0,Regular Customers
13711.0,2011-05-05 10:31:00,218,2,252.06,1,Inactive Customers
13712.0,2011-04-07 12:33:00,246,1,228.84,1,Inactive Customers
13715.0,2011-03-03 19:21:00,280,5,1079.34,1,Inactive Customers
13716.0,2011-03-15 13:49:00,268,1,138.28,1,Inactive Customers
13717.0,2011-11-07 14:13:00,31,6,1445.01,0,Regular Customers
13718.0,2011-04-07 13:24:00,245,2,306.55,1,Inactive Customers
13719.0,2011-11-24 15:26:00,14,5,1041.68,0,Regular Customers
13720.0,2011-08-15 12:46:00,116,4,799.9,0,Regular Customers
13721.0,2011-11-03 14:05:00,35,1,524.14,0,Regular Customers
13722.0,2011-07-31 12:44:00,131,3,2375.41,0,Regular Customers
13723.0,2011-05-06 17:04:00,216,1,199.85000000000002,1,Inactive Customers
13725.0,2011-10-21 10:03:00,49,8,1980.56,0,Regular Customers
13726.0,2011-11-01 10:49:00,38,2,1079.6599999999999,0,Regular Customers
13727.0,2011-11-11 09:46:00,28,2,333.48,0,Regular Customers
13728.0,2011-11-03 10:49:00,36,6,1016.14,0,Regular Customers
13730.0,2011-07-27 08:35:00,135,2,752.6,0,Regular Customers
13731.0,2011-05-04 14:33:00,218,2,610.59,1,Inactive Customers
13732.0,2011-11-11 15:49:00,27,1,491.86,0,Regular Customers
13735.0,2011-11-15 11:14:00,24,4,2885.2400000000002,0,Regular Customers
13736.0,2011-12-04 15:19:00,4,2,731.9,0,Regular Customers
13737.0,2011-05-23 16:32:00,199,1,339.59999999999997,1,Inactive Customers
13739.0,2011-11-21 13:35:00,17,1,216.9,0,Regular Customers
13740.0,2011-04-13 10:32:00,240,1,350.75,1,Inactive Customers
13741.0,2011-09-29 09:19:00,71,3,668.4300000000001,0,Regular Customers
13742.0,2011-11-23 11:07:00,16,12,3131.02,0,Regular Customers
13743.0,2011-12-07 10:09:00,2,7,1341.6,0,Regular Customers
13744.0,2011-09-05 15:19:00,94,2,1156.36,0,Regular Customers
13745.0,2011-06-30 16:43:00,161,1,300.04,1,Inactive Customers
13747.0,2010-12-01 10:37:00,373,1,79.6,1,Inactive Customers
13748.0,2011-09-05 09:45:00,95,5,948.25,0,Regular Customers
13750.0,2011-10-17 12:16:00,53,5,1647.26,0,Regular Customers
13751.0,2011-02-24 15:56:00,287,1,296.25,1,Inactive Customers
13752.0,2011-08-07 14:16:00,123,6,1186.28,0,Regular Customers
13753.0,2011-02-25 12:48:00,287,1,741.26,1,Inactive Customers
13754.0,2011-07-11 11:51:00,151,2,282.59999999999997,1,Inactive Customers
13755.0,2011-12-06 12:26:00,3,9,2161.35,0,Regular Customers
13756.0,2011-12-07 16:44:00,1,14,5189.52,3,Potential Loyal Customers
13758.0,2011-11-28 11:11:00,11,7,3190.55,0,Regular Customers
13759.0,2011-11-06 14:47:00,32,2,659.4100000000001,0,Regular Customers
13760.0,2011-10-16 16:13:00,53,2,286.79,0,Regular Customers
13761.0,2011-10-20 14:01:00,49,2,1070.65,0,Regular Customers
13762.0,2011-05-05 09:15:00,218,1,306.72,1,Inactive Customers
13763.0,2011-10-07 15:13:00,62,1,1714.96,0,Regular Customers
13764.0,2011-09-30 12:03:00,70,3,1521.76,0,Regular Customers
13767.0,2011-12-07 15:00:00,1,37,17220.36,3,Potential Loyal Customers
13769.0,2011-12-07 15:08:00,1,10,2796.51,0,Regular Customers
13771.0,2011-10-06 14:18:00,63,4,2634.45,0,Regular Customers
13772.0,2011-11-06 11:43:00,33,3,1132.13,0,Regular Customers
13774.0,2011-09-19 12:06:00,81,1,345.0,0,Regular Customers
13777.0,2011-12-09 12:25:00,0,33,25977.16,3,Potential Loyal Customers
13778.0,2011-08-28 15:25:00,102,1,178.7,0,Regular Customers
13780.0,2011-12-02 13:49:00,6,2,360.01,0,Regular Customers
13781.0,2011-04-03 12:08:00,250,1,127.84,1,Inactive Customers
13782.0,2011-11-27 11:54:00,12,6,912.0,0,Regular Customers
13784.0,2011-11-30 09:33:00,9,11,2462.79,0,Regular Customers
13786.0,2010-12-07 13:53:00,366,1,230.39999999999998,1,Inactive Customers
13787.0,2011-09-25 12:06:00,75,2,309.04,0,Regular Customers
13790.0,2011-12-05 15:48:00,3,1,348.8,0,Regular Customers
13791.0,2011-08-04 11:44:00,127,2,1516.0,0,Regular Customers
13792.0,2011-10-04 14:31:00,65,2,195.55,0,Regular Customers
13798.0,2011-12-08 15:51:00,0,57,37153.85,3,Potential Loyal Customers
13799.0,2011-08-15 12:07:00,116,2,688.86,0,Regular Customers
13800.0,2011-02-03 12:27:00,309,1,558.32,1,Inactive Customers
13801.0,2011-10-04 10:15:00,66,1,324.8,0,Regular Customers
13802.0,2011-07-24 10:54:00,138,3,4599.42,0,Regular Customers
13803.0,2011-03-29 12:57:00,254,1,277.07,1,Inactive Customers
13804.0,2011-11-09 12:32:00,30,7,2635.79,0,Regular Customers
13805.0,2011-10-18 14:50:00,51,2,924.6,0,Regular Customers
13806.0,2011-10-07 11:43:00,63,1,256.38,0,Regular Customers
13807.0,2010-12-07 15:48:00,366,1,112.6,1,Inactive Customers
13808.0,2011-12-04 12:18:00,5,5,1747.66,0,Regular Customers
13809.0,2011-02-07 13:15:00,304,1,155.05,1,Inactive Customers
13810.0,2011-11-11 08:33:00,28,3,1499.01,0,Regular Customers
13811.0,2011-06-09 09:54:00,183,3,814.5,1,Inactive Customers
13812.0,2011-10-28 14:27:00,41,3,539.0,0,Regular Customers
13813.0,2011-10-31 10:38:00,39,4,1366.8600000000001,0,Regular Customers
13814.0,2011-09-08 13:48:00,91,2,1579.12,0,Regular Customers
13815.0,2011-11-17 14:19:00,21,4,4027.36,0,Regular Customers
13816.0,2011-11-16 08:38:00,23,2,571.6700000000001,0,Regular Customers
13817.0,2011-11-10 17:49:00,28,2,382.98,0,Regular Customers
13819.0,2011-02-11 10:38:00,301,3,1140.35,1,Inactive Customers
13821.0,2011-07-18 09:49:00,144,2,385.64,1,Inactive Customers
13822.0,2011-12-04 12:13:00,5,2,632.0,0,Regular Customers
13823.0,2011-11-21 10:22:00,18,2,957.66,0,Regular Customers
13824.0,2011-11-07 12:41:00,32,5,1698.94,0,Regular Customers
13826.0,2011-06-16 13:48:00,175,1,189.5,1,Inactive Customers
13827.0,2011-10-13 12:38:00,57,3,412.05,0,Regular Customers
13828.0,2011-11-17 16:02:00,21,1,209.49,0,Regular Customers
13831.0,2011-11-23 15:41:00,15,6,2202.99,0,Regular Customers
13832.0,2011-11-20 15:36:00,18,1,52.199999999999996,0,Regular Customers
13833.0,2011-07-03 13:27:00,158,1,384.8,1,Inactive Customers
13835.0,2011-11-14 15:37:00,24,4,834.57,0,Regular Customers
13837.0,2011-05-12 12:10:00,211,2,271.24,1,Inactive Customers
13838.0,2011-12-04 11:00:00,5,4,691.73,0,Regular Customers
13841.0,2011-04-01 12:10:00,252,1,85.0,1,Inactive Customers
13842.0,2011-10-12 10:51:00,58,9,3385.62,0,Regular Customers
13844.0,2011-11-28 13:21:00,10,1,361.62,0,Regular Customers
13845.0,2011-10-06 08:25:00,64,1,312.98,0,Regular Customers
13846.0,2011-11-15 12:07:00,24,3,865.0600000000001,0,Regular Customers
13848.0,2011-09-08 12:58:00,91,3,1255.0,0,Regular Customers
13849.0,2011-10-19 10:59:00,51,2,1537.95,0,Regular Customers
13850.0,2011-08-02 14:04:00,128,1,1595.48,0,Regular Customers
13851.0,2011-09-05 12:36:00,95,3,2651.46,0,Regular Customers
13853.0,2011-10-13 14:18:00,56,1,1090.14,0,Regular Customers
13854.0,2011-12-01 09:06:00,8,25,8109.5199999999995,3,Potential Loyal Customers
13856.0,2011-06-24 10:03:00,168,3,388.5,1,Inactive Customers
13858.0,2011-10-13 16:17:00,56,1,216.17,0,Regular Customers
13859.0,2011-01-17 16:14:00,325,1,201.16,1,Inactive Customers
13860.0,2011-12-08 12:57:00,0,5,1245.9,0,Regular Customers
13862.0,2011-11-21 16:24:00,17,8,2209.36,0,Regular Customers
13863.0,2011-04-06 10:20:00,247,1,305.78,1,Inactive Customers
13865.0,2011-10-12 13:31:00,57,4,501.56,0,Regular Customers
13866.0,2011-09-26 14:54:00,73,1,145.67000000000002,0,Regular Customers
13867.0,2011-11-08 15:48:00,30,3,1015.29,0,Regular Customers
13868.0,2011-12-02 16:32:00,6,2,3192.54,0,Regular Customers
13869.0,2011-08-08 13:53:00,122,4,3104.95,0,Regular Customers
13870.0,2011-12-07 13:23:00,1,8,2770.94,0,Regular Customers
13871.0,2011-11-17 10:49:00,22,13,6403.25,0,Regular Customers
13873.0,2011-08-12 10:08:00,119,3,389.6,0,Regular Customers
13874.0,2010-12-16 18:20:00,357,1,540.45,1,Inactive Customers
13875.0,2011-10-17 09:36:00,53,5,1786.79,0,Regular Customers
13876.0,2011-10-07 10:22:00,63,1,122.7,0,Regular Customers
13877.0,2011-09-14 15:49:00,85,1,117.24,0,Regular Customers
13878.0,2011-10-16 12:19:00,54,1,1281.53,0,Regular Customers
13880.0,2011-11-18 13:44:00,20,13,3219.77,0,Regular Customers
13881.0,2011-12-06 12:50:00,3,20,17159.52,3,Potential Loyal Customers
13882.0,2011-12-07 11:16:00,2,5,1191.13,0,Regular Customers
13883.0,2011-11-29 10:45:00,10,5,2674.48,0,Regular Customers
13884.0,2011-12-02 16:30:00,6,5,787.6,0,Regular Customers
13885.0,2011-06-03 15:07:00,188,2,506.8,1,Inactive Customers
13886.0,2011-09-29 13:17:00,70,1,243.56,0,Regular Customers
13887.0,2011-05-19 17:22:00,203,1,349.55,1,Inactive Customers
13888.0,2011-08-12 10:13:00,119,2,605.63,0,Regular Customers
13889.0,2011-09-08 09:13:00,92,1,416.90000000000003,0,Regular Customers
13890.0,2011-12-08 15:36:00,0,10,1883.8100000000002,0,Regular Customers
13892.0,2011-11-13 11:50:00,26,4,632.97,0,Regular Customers
13893.0,2011-02-15 11:30:00,297,1,821.1,1,Inactive Customers
13894.0,2011-11-16 09:44:00,23,3,564.62,0,Regular Customers
13895.0,2011-11-11 16:57:00,27,4,2593.07,0,Regular Customers
13897.0,2011-10-20 14:30:00,49,1,311.16,0,Regular Customers
13898.0,2011-01-18 10:28:00,325,1,155.93,1,Inactive Customers
13899.0,2011-11-23 13:40:00,15,2,388.52,0,Regular Customers
13900.0,2011-06-09 19:26:00,182,3,740.95,1,Inactive Customers
13901.0,2011-09-28 14:48:00,71,5,2867.2,0,Regular Customers
13904.0,2011-11-02 13:41:00,36,2,332.64,0,Regular Customers
13908.0,2011-09-21 11:49:00,79,4,2369.55,0,Regular Customers
13911.0,2011-10-13 15:43:00,56,9,2580.91,0,Regular Customers
13914.0,2011-11-28 10:35:00,11,2,626.45,0,Regular Customers
13917.0,2011-10-21 09:56:00,49,2,272.04,0,Regular Customers
13918.0,2011-10-21 12:25:00,49,2,1212.8400000000001,0,Regular Customers
13919.0,2011-10-11 14:24:00,58,2,384.81,0,Regular Customers
13922.0,2010-12-23 10:38:00,351,1,172.25,1,Inactive Customers
13923.0,2011-10-17 12:33:00,53,1,351.13,0,Regular Customers
13924.0,2011-12-08 09:39:00,1,6,1838.8500000000001,0,Regular Customers
13925.0,2011-09-08 12:47:00,92,4,678.25,0,Regular Customers
13926.0,2011-11-16 13:16:00,22,1,223.85000000000002,0,Regular Customers
13927.0,2011-09-26 12:00:00,74,1,348.99,0,Regular Customers
13928.0,2011-11-29 10:33:00,10,4,464.57,0,Regular Customers
13929.0,2011-06-23 15:26:00,168,2,842.65,1,Inactive Customers
13930.0,2011-10-13 09:45:00,57,2,337.34,0,Regular Customers
13931.0,2011-09-05 10:12:00,95,2,1237.53,0,Regular Customers
13932.0,2011-02-18 12:02:00,294,1,307.4,1,Inactive Customers
13933.0,2011-08-22 14:03:00,108,2,608.7900000000001,0,Regular Customers
13934.0,2011-03-21 08:39:00,263,1,922.1,1,Inactive Customers
13936.0,2011-06-13 08:47:00,179,1,376.58,1,Inactive Customers
13937.0,2011-06-23 16:35:00,168,1,158.85,1,Inactive Customers
13938.0,2011-11-04 14:37:00,34,1,71.66,0,Regular Customers
13939.0,2011-11-16 13:33:00,22,3,568.55,0,Regular Customers
13940.0,2011-11-22 15:15:00,16,4,839.14,0,Regular Customers
13941.0,2011-11-18 09:43:00,21,5,5112.96,0,Regular Customers
13946.0,2011-09-21 13:33:00,78,3,561.5699999999999,0,Regular Customers
13947.0,2011-10-05 14:42:00,64,1,90.6,0,Regular Customers
